DEPTH_FT,DEPTH_M,RHOB,DT,GR,Sv_psi,Pp_psi,Pp_hydro_psi,Shmin_psi,SHmax_psi,sigma1_psi,sigma2_psi,sigma3_psi,sigma1_eff,sigma2_eff,sigma3_eff,UCS_psi,UCS_MPa,cohesion_psi,friction_angle_deg,poisson,Sv_ppg,Pp_ppg,Shmin_ppg,SHmax_ppg
2387.5000,727.6700,2.4272,75.8968,165.2909,2482.9526,1604.1581,1.0609,1980.7843,2357.4106,2482.9526,2357.4106,1980.7843,878.7945,753.2525,376.6262,98.4403,0.6787,33.1994,22,0.3000,19.9996,12.9211,15.9548,18.9884
2388.0000,727.8300,2.4506,54.9202,151.5901,2483.5077,163.9846,1.0611,1158.0659,2152.1472,2483.5077,2152.1472,1158.0659,2319.5230,1988.1626,994.0813,253.9876,1.7512,85.6584,22,0.3000,19.9999,1.3206,9.3260,17.3314
2388.5000,727.9800,2.4691,45.5443,142.3419,2484.0325,0.7429,1.0613,1065.0099,2129.2768,2484.0325,2129.2768,1065.0099,2483.2896,2128.5339,1064.2670,435.1140,3.0000,146.7440,22,0.3000,19.9999,0.0060,8.5748,17.1437
2389.0000,728.1300,2.4555,59.7926,141.6853,2484.5578,686.8598,1.0615,1457.3018,2227.7438,2484.5578,2227.7438,1457.3018,1797.6980,1540.8840,770.4420,197.9934,1.3651,66.7741,22,0.3000,20.0000,5.5290,11.7309,17.9327
2389.5000,728.2800,2.4258,74.6984,155.5861,2485.0785,1563.0245,1.0618,1958.1905,2353.3565,2485.0785,2353.3565,1958.1905,922.0540,790.3320,395.1660,103.1396,0.7111,34.7843,22,0.3000,20.0000,12.5793,15.7596,18.9399
2390.0000,728.4400,2.4086,81.8958,157.9842,2485.6286,1785.8805,1.0620,2085.7726,2385.6646,2485.6286,2385.6646,2085.7726,699.7481,599.7841,299.8920,78.7719,0.5431,26.5661,22,0.3000,20.0002,14.3698,16.7828,19.1959
2390.5000,728.5900,2.4177,85.3259,164.8347,2486.1435,1867.3950,1.0622,2132.5729,2397.7508,2486.1435,2397.7508,2132.5729,618.7485,530.3558,265.1779,69.8491,0.4816,23.5569,22,0.3000,20.0002,15.0226,17.1558,19.2891
2391.0000,728.7400,2.4103,88.4087,161.8374,2486.6585,1930.3676,1.0624,2168.7780,2407.1884,2486.6585,2407.1884,2168.7780,556.2909,476.8207,238.4104,62.9502,0.4340,21.2302,22,0.3000,20.0001,15.5259,17.4434,19.3610
2391.5000,728.8900,2.3945,94.0886,163.4352,2487.1710,2025.6350,1.0626,2223.4361,2421.2373,2487.1710,2421.2373,2223.4361,461.5361,395.6023,197.8012,52.4523,0.3616,17.6897,22,0.3000,20.0001,16.2887,17.8793,19.4699
2392.0000,729.0500,2.3936,92.7551,156.4425,2487.7159,2005.9471,1.0629,2212.4194,2418.8918,2487.7159,2418.8918,2212.4194,481.7687,412.9446,206.4723,54.6925,0.3771,18.4453,22,0.3000,20.0003,16.1271,17.7870,19.4470
2392.5000,729.2000,2.4071,84.0093,154.9014,2488.2280,1839.7436,1.0631,2117.6655,2395.5874,2488.2280,2395.5874,2117.6655,648.4843,555.8437,277.9219,73.1052,0.5040,24.6550,22,0.3000,20.0002,14.7877,17.0217,19.2556
2393.0000,729.3500,2.4259,80.7255,152.3041,2488.7435,1757.8072,1.0633,2071.0656,2384.3241,2488.7435,2384.3241,2071.0656,730.9363,626.5169,313.2584,82.1649,0.5665,27.7105,22,0.3000,20.0002,14.1262,16.6436,19.1610
2393.5000,729.5000,2.4253,85.0646,153.9025,2489.2610,1864.5262,1.0635,2132.2697,2400.0132,2489.2610,2400.0132,2132.2697,624.7348,535.4870,267.7435,70.4796,0.4859,23.7695,22,0.3000,20.0002,14.9807,17.1319,19.2831
2394.0000,729.6600,2.4191,91.3192,152.5319,2489.8123,1984.8111,1.0638,2201.2402,2417.6692,2489.8123,2417.6692,2201.2402,505.0011,432.8581,216.4291,57.2507,0.3947,19.3080,22,0.3000,20.0004,15.9438,17.6823,19.4209
2394.5000,729.8100,2.4118,89.1746,152.5318,2490.3276,1947.9706,1.0640,2180.4093,2412.8480,2490.3276,2412.8480,2180.4093,542.3570,464.8774,232.4387,61.3792,0.4232,20.7004,22,0.3000,20.0004,15.6446,17.5114,19.3781
2395.0000,729.9600,2.4151,82.9689,149.7055,2490.8425,1817.4121,1.0642,2106.0251,2394.6382,2490.8425,2394.6382,2106.0251,673.4305,577.2261,288.6131,75.8238,0.5228,25.5719,22,0.3000,20.0003,14.5930,16.9104,19.2279
2395.5000,730.1100,2.4215,81.6639,149.6204,2491.3585,1785.0758,1.0644,2087.7683,2390.4609,2491.3585,2390.4609,2087.7683,706.2827,605.3852,302.6926,79.4291,0.5476,26.7878,22,0.3000,20.0003,14.3304,16.7603,19.1903
2396.0000,730.2700,2.4247,88.2069,156.3279,2491.9099,1931.3816,1.0647,2171.6080,2411.8344,2491.9099,2411.8344,2171.6080,560.5283,480.4528,240.2264,63.3731,0.4369,21.3729,22,0.3000,20.0006,15.5016,17.4298,19.3579
2396.5000,730.4200,2.4158,91.4256,165.5475,2492.4262,1989.0045,1.0649,2204.7567,2420.5089,2492.4262,2420.5089,2204.7567,503.4217,431.5044,215.7522,57.0557,0.3934,19.2423,22,0.3000,20.0005,15.9608,17.6921,19.4234
2397.0000,730.5700,2.3917,88.9995,167.9450,2492.9391,1947.1783,1.0651,2181.0758,2414.9733,2492.9391,2414.9733,2181.0758,545.7607,467.7949,233.8975,61.7337,0.4256,20.8199,22,0.3000,20.0005,15.6219,17.4984,19.3750
2397.5000,730.7200,2.3801,88.6192,156.9850,2493.4481,1940.5942,1.0653,2177.5316,2414.4690,2493.4481,2414.4690,2177.5316,552.8539,473.8748,236.9374,62.5131,0.4310,21.0828,22,0.3000,20.0004,15.5658,17.4664,19.3669
2398.0000,730.8700,2.3910,88.7377,151.7907,2493.9571,1943.2785,1.0655,2179.2836,2415.2887,2493.9571,2415.2887,2179.2836,550.6786,472.0103,236.0051,62.2688,0.4293,21.0004,22,0.3000,20.0003,15.5841,17.4768,19.3694
2398.5000,731.0300,2.4189,85.1820,154.0452,2494.5044,1871.8963,1.0658,2138.7284,2405.5604,2494.5044,2405.5604,2138.7284,622.6081,533.6640,266.8320,70.1954,0.4840,23.6737,22,0.3000,20.0005,15.0085,17.1480,19.2874
2399.0000,731.1800,2.4380,78.0340,163.2930,2495.0225,1685.1120,1.0660,2032.2165,2379.3210,2495.0225,2379.3210,2032.2165,809.9105,694.2090,347.1045,90.7478,0.6257,30.6051,22,0.3000,20.0005,13.5081,16.2906,19.0730
2399.5000,731.3300,2.4416,73.0539,171.3703,2495.5430,1508.3792,1.0662,1931.4494,2354.5196,2495.5430,2354.5196,1931.4494,987.1638,846.1404,423.0702,110.0912,0.7591,37.1287,22,0.3000,20.0005,12.0889,15.4796,18.8703
2400.0000,731.4800,2.4284,65.6760,174.3102,2496.0625,1137.3425,1.0664,1719.6511,2301.9597,2496.0625,2301.9597,1719.6511,1358.7200,1164.6172,582.3086,150.3924,1.0369,50.7205,22,0.3000,20.0005,9.1133,13.7793,18.4452
2400.5000,731.6400,2.4228,67.2118,177.8494,2496.6145,1228.8175,1.0667,1772.1591,2315.5007,2496.6145,2315.5007,1772.1591,1267.7970,1086.6831,543.3416,140.5440,0.9690,47.3991,22,0.3000,20.0008,9.8442,14.1970,18.5498
2401.0000,731.7900,2.4177,67.6080,171.3703,2497.1309,1251.4062,1.0669,1785.2882,2319.1702,2497.1309,2319.1702,1785.2882,1245.7247,1067.7640,533.8820,138.1444,0.9525,46.5898,22,0.3000,20.0007,10.0231,14.2992,18.5754
2401.5000,731.9400,2.4322,75.3043,167.0605,2497.6483,1596.1037,1.0671,1982.4800,2368.8562,2497.6483,2368.8562,1982.4800,901.5445,772.7524,386.3762,100.7270,0.6945,33.9706,22,0.3000,20.0007,12.7813,15.8753,18.9694
2402.0000,732.0900,2.4419,80.0881,167.9170,2498.1682,1748.6656,1.0673,2069.8810,2391.0964,2498.1682,2391.0964,2069.8810,749.5026,642.4308,321.2154,84.0956,0.5798,28.3616,22,0.3000,20.0007,14.0001,16.5718,19.1435
2402.5000,732.2500,2.4444,77.8225,173.1111,2498.7242,1681.7686,1.0675,2031.8924,2382.0163,2498.7242,2382.0163,2031.8924,816.9556,700.2476,350.1238,91.4723,0.6307,30.8494,22,0.3000,20.0010,13.4617,16.2642,19.0668
2403.0000,732.4000,2.4342,68.9115,182.4733,2499.2446,1322.5344,1.0678,1826.8388,2331.1432,2499.2446,2331.1432,1826.8388,1176.7102,1008.6088,504.3044,130.6270,0.9006,44.0545,22,0.3000,20.0010,10.5840,14.6199,18.6557
2403.5000,732.5500,2.4237,64.7539,181.0746,2499.7628,1081.4335,1.0680,1689.2889,2297.1444,2499.7628,2297.1444,1689.2889,1418.3294,1215.7109,607.8554,156.7539,1.0808,52.8659,22,0.3000,20.0010,8.6527,13.5163,18.3798
2404.0000,732.7000,2.4285,61.5022,174.1393,2500.2804,844.7657,1.0682,1554.2720,2263.7783,2500.2804,2263.7783,1554.2720,1655.5148,1419.0127,709.5063,182.2964,1.2569,61.4802,22,0.3000,20.0010,6.7577,12.4334,18.1091
2404.5000,732.8600,2.4376,60.8372,169.2872,2500.8341,790.2922,1.0684,1523.3816,2256.4710,2500.8341,2256.4710,1523.3816,1710.5420,1466.1788,733.0894,188.1966,1.2976,63.4701,22,0.3000,20.0012,6.3206,12.1837,18.0469
2405.0000,733.0100,2.4167,64.0704,173.7109,2501.3520,1036.8188,1.0686,1664.4759,2292.1330,2501.3520,2292.1330,1664.4759,1464.5332,1255.3142,627.6571,161.7042,1.1149,54.5354,22,0.3000,20.0012,8.2906,13.3094,18.3283
2405.5000,733.1600,2.3670,67.7338,175.0516,2501.8623,1262.2553,1.0689,1793.5155,2324.7756,2501.8623,2324.7756,1793.5155,1239.6069,1062.5202,531.2601,137.3940,0.9473,46.3367,22,0.3000,20.0011,10.0911,14.3383,18.5854
2406.0000,733.3100,2.3644,68.3449,171.2554,2502.3670,1295.6379,1.0691,1812.8075,2329.9771,2502.3670,2329.9771,1812.8075,1206.7291,1034.3393,517.1696,133.8255,0.9227,45.1332,22,0.3000,20.0010,10.3558,14.4895,18.6231
2406.5000,733.4700,2.4070,63.4337,169.8856,2502.9099,993.5166,1.0693,1640.3994,2287.2823,2502.9099,2287.2823,1640.3994,1509.3934,1293.7657,646.8829,166.5060,1.1480,56.1549,22,0.3000,20.0012,7.9394,13.1087,18.2781
2407.0000,733.6200,2.4782,50.9575,180.0767,2503.4311,0.7487,1.0695,1073.3268,2145.9050,2503.4311,2145.9050,1073.3268,2502.6824,2145.1563,1072.5782,316.3063,2.1809,106.6757,22,0.3000,20.0012,0.0060,8.5754,17.1447
2407.5000,733.7700,2.4937,59.0768,188.4967,2503.9614,635.1111,1.0698,1436.0470,2236.9828,2503.9614,2236.9828,1436.0470,1868.8503,1601.8717,800.9358,205.1048,1.4141,69.1725,22,0.3000,20.0013,5.0732,11.4709,17.8687
2408.0000,733.9200,2.4815,71.8417,178.0499,2504.4922,1465.2234,1.0700,1910.6243,2356.0252,2504.4922,2356.0252,1910.6243,1039.2687,890.8018,445.4009,115.6230,0.7972,38.9943,22,0.3000,20.0014,11.7016,15.2586,18.8157
2408.5000,734.0700,2.4575,88.3138,171.0848,2505.0190,1945.5146,1.0702,2185.3022,2425.0898,2505.0190,2425.0898,2185.3022,559.5044,479.5752,239.7876,63.1486,0.4354,21.2971,22,0.3000,20.0014,15.5340,17.4486,19.3632
2409.0000,734.2300,2.4582,85.8640,166.2605,2505.5784,1896.7526,1.0704,2157.6779,2418.6033,2505.5784,2418.6033,2157.6779,608.8258,521.8507,260.9253,68.5742,0.4728,23.1270,22,0.3000,20.0017,15.1416,17.2245,19.3074
2409.5000,734.3800,2.4608,78.9644,173.8533,2506.1031,1723.2802,1.0706,2058.7757,2394.2713,2506.1031,2394.2713,2058.7757,782.8229,670.9911,335.4955,87.6504,0.6043,29.5605,22,0.3000,20.0018,13.7539,16.4316,19.1092
2410.0000,734.5300,2.4669,74.1843,166.0900,2506.6288,1562.4530,1.0709,1967.0998,2371.7465,2506.6288,2371.7465,1967.0998,944.1758,809.2935,404.6468,105.2479,0.7257,35.4953,22,0.3000,20.0018,12.4677,15.6966,18.9255
2410.5000,734.6800,2.4437,73.9294,164.2918,2507.1526,1553.1089,1.0711,1961.9848,2370.8606,2507.1526,2370.8606,1961.9848,954.0437,817.7517,408.8759,106.3147,0.7330,35.8551,22,0.3000,20.0019,12.3906,15.6526,18.9145
2411.0000,734.8400,2.4336,68.2737,152.9891,2507.7076,1296.2845,1.0713,1815.4658,2334.6471,2507.7076,2334.6471,1815.4658,1211.4230,1038.3626,519.1813,134.2348,0.9255,45.2713,22,0.3000,20.0021,10.3395,14.4806,18.6218
2411.5000,734.9900,2.4291,70.1988,156.5284,2508.2263,1393.6826,1.0715,1871.3442,2349.0058,2508.2263,2349.0058,1871.3442,1114.5438,955.3232,477.6616,123.7319,0.8531,41.7291,22,0.3000,20.0021,11.1141,14.9232,18.7324
2412.0000,735.1400,2.4478,73.4056,154.7022,2508.7466,1533.9165,1.0718,1951.7008,2369.4851,2508.7466,2369.4851,1951.7008,974.8300,835.5686,417.7843,108.5528,0.7484,36.6099,22,0.3000,20.0021,12.2298,15.5608,18.8918
2412.5000,735.2900,2.4606,73.4150,155.8149,2509.2702,1534.7453,1.0720,1952.3988,2370.0523,2509.2702,2370.0523,1952.3988,974.5248,835.3070,417.6535,108.5121,0.7482,36.5962,22,0.3000,20.0022,12.2339,15.5632,18.8924
2413.0000,735.4500,2.4579,69.0587,155.6150,2509.8298,1338.9045,1.0722,1840.7297,2342.5548,2509.8298,2342.5548,1840.7297,1170.9253,1003.6502,501.8251,129.8129,0.8950,43.7799,22,0.3000,20.0025,10.6706,14.6700,18.6693
2413.5000,735.6000,2.4402,66.3426,154.0160,2510.3523,1189.5509,1.0724,1755.6086,2321.6664,2510.3523,2321.6664,1755.6086,1320.8014,1132.1155,566.0578,146.0077,1.0067,49.2417,22,0.3000,20.0025,9.4783,13.9887,18.4990
2414.0000,735.7500,2.4219,75.2469,154.2160,2510.8710,1605.5990,1.0726,1993.5727,2381.5464,2510.8710,2381.5464,1993.5727,905.2720,775.9474,387.9737,100.9522,0.6960,34.0466,22,0.3000,20.0025,12.7908,15.8815,18.9722
2414.5000,735.9000,2.4140,80.7413,149.7346,2511.3869,1778.5840,1.0729,2092.6424,2406.7007,2511.3869,2406.7007,2092.6424,732.8028,628.1167,314.0584,82.1178,0.5662,27.6946,22,0.3000,20.0024,14.1659,16.6673,19.1687
2415.0000,736.0600,2.4076,84.8558,145.1679,2511.9355,1880.5933,1.0731,2151.1685,2421.7437,2511.9355,2421.7437,2151.1685,631.3422,541.1505,270.5752,70.9889,0.4895,23.9413,22,0.3000,20.0027,14.9753,17.1299,19.2845
2415.5000,736.2100,2.4070,87.3161,149.3356,2512.4491,1932.9464,1.0733,2181.3047,2429.6630,2512.4491,2429.6630,2181.3047,579.5027,496.7166,248.3583,65.2862,0.4501,22.0180,22,0.3000,20.0026,15.3890,17.3662,19.3435
2416.0000,736.3600,2.3973,88.9366,148.2220,2512.9616,1964.5260,1.0735,2199.5698,2434.6136,2512.9616,2434.6136,2199.5698,548.4356,470.0877,235.0438,61.8617,0.4265,20.8631,22,0.3000,20.0026,15.6371,17.5080,19.3789
2416.5000,736.5100,2.3892,90.2549,151.4192,2513.4722,1988.6849,1.0738,2213.5937,2438.5026,2513.4722,2438.5026,2213.5937,524.7873,449.8177,224.9088,59.2513,0.4085,19.9828,22,0.3000,20.0025,15.8262,17.6160,19.4059
2417.0000,736.6700,2.3814,93.0515,148.4500,2514.0150,2035.0988,1.0740,2240.3486,2445.5984,2514.0150,2445.5984,2240.3486,478.9162,410.4996,205.2498,54.1836,0.3736,18.2737,22,0.3000,20.0027,16.1922,17.8252,19.4583
2417.5000,736.8200,2.3747,93.2070,155.8430,2514.5224,2037.9686,1.0742,2242.2059,2446.4433,2514.5224,2446.4433,2242.2059,476.5538,408.4747,204.2373,53.9192,0.3718,18.1845,22,0.3000,20.0026,16.2117,17.8363,19.4610
2418.0000,736.9700,2.3983,89.7683,158.1261,2515.0315,1981.5534,1.0744,2210.1869,2438.8204,2515.0315,2438.8204,2210.1869,533.4782,457.2670,228.6335,60.1973,0.4150,20.3018,22,0.3000,20.0025,15.7596,17.5780,19.3964
2418.5000,737.1200,2.4156,81.9340,164.7196,2515.5451,1813.8926,1.0746,2114.6008,2415.3090,2515.5451,2415.3090,2114.6008,701.6525,601.4164,300.7082,78.6643,0.5424,26.5299,22,0.3000,20.0024,14.4232,16.8143,19.2054
2419.0000,737.2800,2.4390,75.9565,170.0859,2516.0974,1635.3421,1.0749,2012.8087,2390.2753,2516.0974,2390.2753,2012.8087,880.7553,754.9331,377.4666,98.2138,0.6772,33.1230,22,0.3000,20.0027,13.0008,16.0016,19.0024
2419.5000,737.4300,2.4345,75.6118,172.3983,2516.6173,1623.6999,1.0751,2006.3788,2389.0577,2516.6173,2389.0577,2006.3788,892.9174,765.3578,382.6789,99.5314,0.6862,33.5674,22,0.3000,20.0027,12.9056,15.9472,18.9888
2420.0000,737.5800,2.4274,74.1571,171.3989,2517.1360,1570.5686,1.0753,1976.2403,2381.9121,2517.1360,2381.9121,1976.2403,946.5674,811.3435,405.6717,105.3611,0.7264,35.5335,22,0.3000,20.0027,12.4807,15.7044,18.9281
2420.5000,737.7300,2.4154,82.6584,168.8868,2517.6526,1834.0903,1.0755,2127.0456,2420.0008,2517.6526,2420.0008,2127.0456,683.5623,585.9105,292.9553,76.6614,0.5286,25.8544,22,0.3000,20.0026,14.5718,16.8993,19.2268
2421.0000,737.8800,2.4032,91.0576,162.0935,2518.1666,2006.8153,1.0757,2225.9659,2445.1164,2518.1666,2445.1164,2225.9659,511.3513,438.3011,219.1506,57.7339,0.3981,19.4710,22,0.3000,20.0026,15.9408,17.6816,19.4223
2421.5000,738.0400,2.4047,91.6045,162.8927,2518.7137,2016.4265,1.0760,2231.6924,2446.9584,2518.7137,2446.9584,2231.6924,502.2872,430.5319,215.2659,56.7298,0.3911,19.1324,22,0.3000,20.0028,16.0138,17.7234,19.4330
2422.0000,738.1900,2.4274,78.1777,160.8381,2519.2291,1711.0960,1.0762,2057.4388,2403.7816,2519.2291,2403.7816,2057.4388,808.1331,692.6855,346.3428,90.2599,0.6223,30.4405,22,0.3000,20.0028,13.5862,16.3361,19.0861
2422.5000,738.3400,2.4529,73.0758,163.6351,2519.7498,1530.1928,1.0764,1954.2886,2378.3845,2519.7498,2378.3845,1954.2886,989.5570,848.1917,424.0958,109.9945,0.7584,37.0961,22,0.3000,20.0028,12.1473,15.5139,18.8806
2423.0000,738.4900,2.4701,65.5851,157.4705,2520.2749,1151.3592,1.0766,1738.0374,2324.7155,2520.2749,2324.7155,1738.0374,1368.9157,1173.3563,586.6781,151.0040,1.0411,50.9267,22,0.3000,20.0028,9.1381,13.7944,18.4507
2423.5000,738.6500,2.4733,70.3619,154.0737,2520.8374,1412.1306,1.0769,1887.2907,2362.4507,2520.8374,2362.4507,1887.2907,1108.7068,950.3201,475.1601,122.8934,0.8473,41.4463,22,0.3000,20.0032,11.2054,14.9759,18.7463
2424.0000,738.8000,2.4629,75.6549,155.3011,2521.3640,1629.3963,1.0771,2011.6682,2393.9400,2521.3640,2393.9400,2011.6682,891.9677,764.5437,382.2719,99.3654,0.6851,33.5114,22,0.3000,20.0032,12.9268,15.9595,18.9923
2424.5000,738.9500,2.4398,77.4949,154.6729,2521.8870,1691.9001,1.0773,2047.6088,2403.3174,2521.8870,2403.3174,2047.6088,829.9869,711.4173,355.7087,92.6099,0.6385,31.2331,22,0.3000,20.0032,13.4199,16.2413,19.0628
2425.0000,739.1000,2.4112,77.8877,151.8759,2522.4045,1704.8564,1.0775,2055.2342,2405.6119,2522.4045,2405.6119,2055.2342,817.5480,700.7554,350.3777,91.2481,0.6291,30.7738,22,0.3000,20.0032,13.5199,16.2984,19.0770
2425.5000,739.2600,2.4133,76.8584,148.9073,2522.9534,1672.0493,1.0778,2036.7225,2401.3957,2522.9534,2401.3957,2036.7225,850.9041,729.3464,364.6732,94.8750,0.6541,31.9970,22,0.3000,20.0034,13.2570,16.1483,19.0397
2426.0000,739.4100,2.4258,78.6295,155.9006,2523.4696,1728.7258,1.0780,2069.3303,2409.9348,2523.4696,2409.9348,2069.3303,794.7438,681.2090,340.6045,88.7487,0.6119,29.9309,22,0.3000,20.0034,13.7035,16.4035,19.1034
2426.5000,739.5600,2.4471,81.1332,162.7789,2523.9894,1800.5244,1.0782,2110.5809,2420.6373,2523.9894,2420.6373,2110.5809,723.4650,620.1129,310.0564,80.9610,0.5582,27.3044,22,0.3000,20.0034,14.2697,16.7270,19.1843
2427.0000,739.7100,2.4560,79.7386,161.3234,2524.5125,1762.3673,1.0784,2089.0009,2415.6346,2524.5125,2415.6346,2089.0009,762.1452,653.2673,326.6337,85.1802,0.5873,28.7274,22,0.3000,20.0034,13.9644,16.5526,19.1407
2427.5000,739.8700,2.4512,78.6833,158.8395,2525.0709,1731.7806,1.0787,2071.7621,2411.7437,2525.0709,2411.7437,2071.7621,793.2903,679.9631,339.9815,88.5710,0.6107,29.8710,22,0.3000,20.0037,13.7192,16.4126,19.1059
2428.0000,740.0200,2.4309,77.1007,157.3559,2525.5917,1682.3838,1.0789,2043.7586,2405.1334,2525.5917,2405.1334,2043.7586,843.2078,722.7496,361.3748,94.0041,0.6481,31.7033,22,0.3000,20.0037,13.3252,16.1874,19.0497
2428.5000,740.1700,2.4116,75.1847,170.7416,2526.1082,1616.7182,1.0791,2006.4568,2396.1954,2526.1082,2396.1954,2006.4568,909.3901,779.4772,389.7386,101.1971,0.6977,34.1292,22,0.3000,20.0037,12.8024,15.8887,18.9750
2429.0000,740.3200,2.4179,70.9335,169.3716,2526.6234,1443.6614,1.0793,1907.7880,2371.9146,2526.6234,2371.9146,1907.7880,1082.9620,928.2532,464.1266,120.0143,0.8275,40.4753,22,0.3000,20.0037,11.4297,15.1043,18.7788
2429.5000,740.4800,2.4413,63.7774,172.1685,2527.1763,1037.1216,1.0795,1675.7165,2314.3114,2527.1763,2314.3114,1675.7165,1490.0547,1277.1897,638.5949,163.8905,1.1300,55.2728,22,0.3000,20.0039,8.2094,13.2642,18.3190
2430.0000,740.6300,2.4655,57.7016,176.4504,2527.6998,515.5087,1.0798,1377.8763,2240.2439,2527.6998,2240.2439,1377.8763,2012.1911,1724.7352,862.3676,219.7593,1.5152,74.1148,22,0.3000,20.0040,4.0797,10.9044,17.7291
2430.5000,740.7800,2.4689,62.1060,184.5004,2528.2261,914.3777,1.0800,1606.0270,2297.6764,2528.2261,2297.6764,1606.0270,1613.8485,1383.2987,691.6493,177.1521,1.2214,59.7453,22,0.3000,20.0040,7.2348,12.7073,18.1798
2431.0000,740.9300,2.4389,65.8186,184.7859,2528.7497,1172.7873,1.0802,1753.9140,2335.0408,2528.7497,2335.0408,1753.9140,1355.9624,1162.2535,581.1267,149.4397,1.0303,50.3992,22,0.3000,20.0040,9.2775,13.8746,18.4717
2431.5000,741.0900,2.3699,70.4914,173.5121,2529.2969,1425.4233,1.0804,1898.5120,2371.6006,2529.2969,2371.6006,1898.5120,1103.8736,946.1773,473.0887,122.2331,0.8428,41.2236,22,0.3000,20.0042,11.2737,15.0154,18.7570
2432.0000,741.2400,2.3424,81.0761,174.1111,2529.7995,1804.2356,1.0806,2115.1916,2426.1475,2529.7995,2426.1475,2115.1916,725.5640,621.9120,310.9560,81.1282,0.5594,27.3608,22,0.3000,20.0041,14.2668,16.7256,19.1845
2432.5000,741.3900,2.3681,75.3608,181.1889,2530.3020,1626.7686,1.0809,2013.9972,2401.2258,2530.3020,2401.2258,2013.9972,903.5334,774.4572,387.2286,100.5058,0.6930,33.8960,22,0.3000,20.0040,12.8608,15.9222,18.9835
2433.0000,741.5400,2.4137,72.4513,184.9848,2530.8121,1513.9316,1.0811,1949.7375,2385.5435,2530.8121,2385.5435,1949.7375,1016.8805,871.6119,435.8059,112.7956,0.7777,38.0408,22,0.3000,20.0039,11.9663,15.4110,18.8557
2433.5000,741.6900,2.4435,79.6784,177.7922,2531.3303,1766.7629,1.0813,2094.4346,2422.1064,2531.3303,2422.1064,2094.4346,764.5674,655.3435,327.6717,85.3689,0.5886,28.7910,22,0.3000,20.0039,13.9619,16.5513,19.1407
2434.0000,741.8500,2.4532,84.4688,169.1157,2531.8875,1890.1101,1.0815,2165.1575,2440.2050,2531.8875,2440.2050,2165.1575,641.7774,550.0949,275.0475,71.9461,0.4961,24.2641,22,0.3000,20.0042,14.9336,17.1067,19.2798
2434.5000,742.0000,2.4686,76.1925,166.5180,2532.4125,1657.8981,1.0818,2032.6900,2407.4819,2532.4125,2407.4819,2032.6900,874.5144,749.5838,374.7919,97.3251,0.6710,32.8233,22,0.3000,20.0042,13.0962,16.0568,19.0173
2435.0000,742.1500,2.4579,72.0095,173.0543,2532.9380,1496.9265,1.0820,1940.9314,2384.9364,2532.9380,2384.9364,1940.9314,1036.0116,888.0099,444.0050,114.8353,0.7918,38.7287,22,0.3000,20.0042,11.8222,15.3288,18.8354
2435.5000,742.3000,2.4272,67.0861,181.7598,2533.4591,1252.1147,1.0822,1801.2623,2350.4099,2533.4591,2350.4099,1801.2623,1281.3445,1098.2953,549.1476,141.3170,0.9743,47.6597,22,0.3000,20.0043,9.8867,14.2228,18.5589
2436.0000,742.4600,2.4157,56.5720,191.1508,2534.0102,397.0639,1.0824,1312.8980,2228.7322,2534.0102,2228.7322,1312.8980,2136.9463,1831.6682,915.8341,232.8655,1.6055,78.5349,22,0.3000,20.0045,3.1346,10.3645,17.5945
2436.5000,742.6100,2.4283,64.9396,191.3791,2534.5269,1121.6702,1.0826,1727.1802,2332.6903,2534.5269,2332.6903,1727.1802,1412.8568,1211.0201,605.5100,155.4442,1.0717,52.4242,22,0.3000,20.0045,8.8531,13.6323,18.4114
2437.0000,742.7600,2.4600,71.5721,178.5916,2535.0484,1479.6286,1.0829,1931.9514,2384.2741,2535.0484,2384.2741,1931.9514,1055.4198,904.6456,452.3228,116.9037,0.8060,39.4263,22,0.3000,20.0045,11.6760,15.2453,18.8147
2437.5000,742.9100,2.4656,74.1255,164.4352,2535.5738,1585.4421,1.0831,1992.6414,2399.8407,2535.5738,2399.8407,1992.6414,950.1318,814.3986,407.1993,105.4927,0.7273,35.5779,22,0.3000,20.0045,12.5084,15.7210,18.9337
2438.0000,743.0700,2.4527,75.0273,156.6707,2536.1335,1619.7762,1.0833,2012.5007,2405.2253,2536.1335,2405.2253,2012.5007,916.3573,785.4491,392.7246,101.8205,0.7020,34.3394,22,0.3000,20.0048,12.7767,15.8745,18.9722
2438.5000,743.2200,2.4442,76.5028,157.6704,2536.6558,1672.2445,1.0835,2042.7065,2413.1685,2536.6558,2413.1685,2042.7065,864.4114,740.9240,370.4620,96.1730,0.6631,32.4347,22,0.3000,20.0049,13.1878,16.1094,19.0310
2439.0000,743.3700,2.4449,71.0756,160.8663,2537.1774,1459.1735,1.0838,1921.1751,2383.1768,2537.1774,2383.1768,1921.1751,1078.0039,924.0034,462.0017,119.3126,0.8226,40.2387,22,0.3000,20.0049,11.5051,15.1479,18.7906
2439.5000,743.5200,2.4461,68.3676,158.2695,2537.6991,1326.3748,1.0840,1845.5138,2364.6528,2537.6991,2364.6528,1845.5138,1211.3244,1038.2780,519.1390,133.6953,0.9218,45.0893,22,0.3000,20.0049,10.4559,14.5483,18.6407
